Event	ID	Name			Wwise Object Path	Notes
	9845879	Play_VOX_Grenadier			\Default Work Unit\Ennemies\Grenadier\Play_VOX_Grenadier	
	565748451	Play_SFX_AttackMeleeCore			\Default Work Unit\Ennemies\Grenadier\Play_SFX_AttackMeleeCore	
	854495237	Stop_SFX_Grenadier_Idle_Breath			\Default Work Unit\Ennemies\Grenadier\Stop_SFX_Grenadier_Idle_Breath	
	884913238	Play_Grenadier_TakeDamage			\Default Work Unit\Ennemies\Grenadier\Play_Grenadier_TakeDamage	
	1318347994	Play_SFX_Grenadier_Death			\Default Work Unit\Ennemies\Grenadier\Play_SFX_Grenadier_Death	
	1344656670	Play_SFX_Grenadier_RangeAttack_BallExplosion			\Default Work Unit\Ennemies\Grenadier\Play_SFX_Grenadier_RangeAttack_BallExplosion	
	1361203702	Stop_SFX_Grenadier_LightBall_LP_01			\Default Work Unit\Ennemies\Grenadier\Stop_SFX_Grenadier_LightBall_LP_01	
	1596895987	Play_SFX_Grenadier_RangeAttack			\Default Work Unit\Ennemies\Grenadier\Play_SFX_Grenadier_RangeAttack	
	1615984476	Play_FOL_Grenadier_Presences_Walk			\Default Work Unit\Ennemies\Grenadier\Play_FOL_Grenadier_Presences_Walk	
	2291827489	Play_FOL_AttackMeleeFootsteps			\Default Work Unit\Ennemies\Grenadier\Play_FOL_AttackMeleeFootsteps	
	3037255001	Play_FOL_Grenadier_Footsteps_Walk			\Default Work Unit\Ennemies\Grenadier\Play_FOL_Grenadier_Footsteps_Walk	
	3181249561	Play_SFX_Grenadier_RangeAttack_BallBounce			\Default Work Unit\Ennemies\Grenadier\Play_SFX_Grenadier_RangeAttack_BallBounce	
	3335774388	Play_SFX_TurnAnim			\Default Work Unit\Ennemies\Grenadier\Play_SFX_TurnAnim	
	3336111879	Play_SFX_Grenadier_Idle_Breath			\Default Work Unit\Ennemies\Grenadier\Play_SFX_Grenadier_Idle_Breath	
	3939029689	Play_Grenadier_Shockwave			\Default Work Unit\Ennemies\Grenadier\Play_Grenadier_Shockwave	
	3960731846	Play_SFX_Grenadier_LightBall_LP			\Default Work Unit\Ennemies\Grenadier\Play_SFX_Grenadier_LightBall_LP	
	4067060800	Play_SFX_Grenadier_Idle_Vox			\Default Work Unit\Ennemies\Grenadier\Play_SFX_Grenadier_Idle_Vox	
	4131994226	Play_FOL_Grenadier_Footsteps_Soft			\Default Work Unit\Ennemies\Grenadier\Play_FOL_Grenadier_Footsteps_Soft	

Switch Group	ID	Name			Wwise Object Path	Notes
	1600642307	SW_VOX_Grenadier			\Default Work Unit\WU_Ennemies\WU_Grenadier\SW_VOX_Grenadier	
	3604664336	SW_SFX_TurnAnim			\Default Work Unit\WU_Ennemies\WU_Grenadier\SW_SFX_TurnAnim	

Switch	ID	Name	Switch Group			Notes
	568828562	SW_AttackMelee	SW_VOX_Grenadier			
	1769902645	SW_AttackRange_ShockWave	SW_VOX_Grenadier			
	2106196784	SW_Death	SW_VOX_Grenadier			
	2330164382	SW_AttackRange_Grenade	SW_VOX_Grenadier			
	2400886981	SW_Shield	SW_VOX_Grenadier			
	3178641716	SW_Pursuit	SW_VOX_Grenadier			
	3996901420	SW_TakeDamage	SW_VOX_Grenadier			
	905754327	SW_Turn135Left	SW_SFX_TurnAnim			
	1020888412	SW_Turn45Right	SW_SFX_TurnAnim			
	1153136558	SW_Turn90Right	SW_SFX_TurnAnim			
	1241393402	SW_Turn135Right	SW_SFX_TurnAnim			
	1758166467	SW_Turn180Left	SW_SFX_TurnAnim			
	2279591401	SW_Turn45Left	SW_SFX_TurnAnim			
	2927824766	SW_Turn180Right	SW_SFX_TurnAnim			
	3883533363	SW_Turn90Left	SW_SFX_TurnAnim			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	21292474	FOL_Grenadier_TakeDamage_Presences_01	F:\Slope\Unity_SDJV 2025-2026\Exercice 06 - 010626 - TheExplorer3D\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Mac\SFX\Grenadier\FOL_Grenadier_TakeDamage_Presences_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Grenadier\Grenadier\Presences\FOL_Grenadier_Presences_TakeDamage\FOL_Grenadier_TakeDamage_Presences_01		166496
	24033463	SFX_Grenadier_RangeAttack_BallBounce_03	F:\Slope\Unity_SDJV 2025-2026\Exercice 06 - 010626 - TheExplorer3D\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Mac\SFX\Grenadier\SFX_Grenadier_RangeAttack_BallBounce_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Grenadier\Grenadier\SFX\SFX_Grenadier_RangeAttack_BallBounce\SFX_Grenadier_RangeAttack_BallBounce_03		198496
	27312832	SFX_Grenadier_RangeAttack_LoadEnergy_03	F:\Slope\Unity_SDJV 2025-2026\Exercice 06 - 010626 - TheExplorer3D\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Mac\SFX\Grenadier\SFX_Grenadier_RangeAttack_LoadEnergy_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Grenadier\Grenadier\SFX\SFX_Grenadier_RangeAttackCore\SFX_Grenadier_RangeAttack_LoadEnergy_03		460896
	30881582	FOL_Grenadier_Shockwave_Pres_03	F:\Slope\Unity_SDJV 2025-2026\Exercice 06 - 010626 - TheExplorer3D\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Mac\SFX\Grenadier\FOL_Grenadier_Shockwave_Pres_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Grenadier\Grenadier\Presences\FOL_Grenadier_ShockWave_Presences\FOL_Grenadier_Shockwave_Pres_03		800096
	42638998	SFX_Grenadier_Shockwave_Load_03	F:\Slope\Unity_SDJV 2025-2026\Exercice 06 - 010626 - TheExplorer3D\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Mac\SFX\Grenadier\SFX_Grenadier_Shockwave_Load_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Grenadier\Grenadier\SFX\SFX_Grenadier_ShockWave_Load\SFX_Grenadier_Shockwave_Load_03		800096
	58515750	FOL_Grenadier_Presences_Walk_02	F:\Slope\Unity_SDJV 2025-2026\Exercice 06 - 010626 - TheExplorer3D\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Mac\SFX\Grenadier\FOL_Grenadier_Presences_Walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Grenadier\Grenadier\Presences\Fol_Grenadier_Presences_Walk\FOL_Grenadier_Presences_Walk_02		179296
	62662769	FOL_Grenadier_TurnLeft90_03	F:\Slope\Unity_SDJV 2025-2026\Exercice 06 - 010626 - TheExplorer3D\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Mac\SFX\Grenadier\FOL_Grenadier_TurnLeft90_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Grenadier\Grenadier\SFX\SFX_Grenadier_TurnAnim\SFX_Grenadier_turn90Left\FOL_Grenadier_TurnLeft90_03		230496
	74678464	FOL_Grenadier_TurnLeft90_01	F:\Slope\Unity_SDJV 2025-2026\Exercice 06 - 010626 - TheExplorer3D\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Mac\SFX\Grenadier\FOL_Grenadier_TurnLeft90_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Grenadier\Grenadier\SFX\SFX_Grenadier_TurnAnim\SFX_Grenadier_turn90Left\FOL_Grenadier_TurnLeft90_01		243296
	75876714	VOX_Grenadier_Shield_03	F:\Slope\Unity_SDJV 2025-2026\Exercice 06 - 010626 - TheExplorer3D\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Mac\SFX\Grenadier\VOX_Grenadier_Shield_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Grenadier\Grenadier\VOX\VOX_Grenadier\Vox_Grenadier_Shield\VOX_Grenadier_Shield_03		371296
	86651055	FOL_Grenadier_TurnRight180_01	F:\Slope\Unity_SDJV 2025-2026\Exercice 06 - 010626 - TheExplorer3D\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Mac\SFX\Grenadier\FOL_Grenadier_TurnRight180_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Grenadier\Grenadier\SFX\SFX_Grenadier_TurnAnim\SFX_Grenadier_turn180Right\FOL_Grenadier_TurnRight180_01		307296
